jointFR1,jointFR2,jointFR3,footFRx,footFRy,footFRz,jointMR1,jointMR2,jointMR3,footMRx,footMRy,footMRz,jointHR1,jointHR2,jointHR3,footHRx,footHRy,footHRz
0.19301378726959,0.44184735417366,-1.9093525409698,0.18547548353672,-0.19892698526382,0.39463979005814,-0.66098809242249,0.19745187461376,-1.5838626623154,-0.030756955966353,-0.13833563029766,0.39410877227783,-1.1432616710663,0.27777174115181,-1.1545249223709,-0.24945478141308,-0.12944455444813,0.39408886432648
0.19291150569916,0.44183322787285,-1.9092615842819,0.18543536961079,-0.19898431003094,0.39463496208191,-0.66109150648117,0.19745068252087,-1.5839941501617,-0.030758811160922,-0.13827864825726,0.39409655332565,-1.1432414054871,0.27792832255363,-1.1547800302505,-0.24940069019794,-0.12944112718105,0.39410418272018
0.1924833804369,0.441775649786,-1.9088841676712,0.18534116446972,-0.199089422822,0.39463874697685,-0.66151547431946,0.19745580852032,-1.5845600366592,-0.030759839341044,-0.13812074065208,0.39407947659492,-1.1431556940079,0.27859643101692,-1.1558712720871,-0.2492690384388,-0.12941280007362,0.3941470682621
0.19171372056007,0.44167149066925,-1.9082047939301,0.18520317971706,-0.19926753640175,0.39463058114052,-0.66225326061249,0.19748723506927,-1.5856069326401,-0.03074936568737,-0.13789021968842,0.39404925704002,-1.1429972648621,0.2798238992691,-1.1578832864761,-0.24905402958393,-0.12937259674072,0.39421421289444
0.19064795970917,0.44152197241783,-1.9072552919388,0.18501909077168,-0.19950620830059,0.39462050795555,-0.66325229406357,0.19753886759281,-1.5870617628098,-0.030739845708013,-0.13760451972485,0.39400973916054,-1.1427719593048,0.28153258562088,-1.1606916189194,-0.24878077208996,-0.12933073937893,0.3942948281765
0.18934589624405,0.4413438141346,-1.9060986042023,0.18479903042316,-0.19976957142353,0.39462015032768,-0.66446501016617,0.19761042296886,-1.5888454914093,-0.030732231214642,-0.13725826144218,0.39396956562996,-1.1424930095673,0.28361964225769,-1.1641285419464,-0.2484630048275,-0.12927602231503,0.39438900351524
0.18786659836769,0.44114217162132,-1.9047825336456,0.18456149101257,-0.20005971193314,0.39461579918861,-0.66584426164627,0.1976967304945,-1.5908870697021,-0.030714338645339,-0.13686755299568,0.39392560720444,-1.1421476602554,0.28594794869423,-1.1680014133453,-0.24809639155865,-0.12922410666943,0.39448267221451
0.18625494837761,0.44091531634331,-1.9033329486847,0.18430602550507,-0.20039170980453,0.39460110664368,-0.66734671592712,0.19778583943844,-1.5931111574173,-0.03069269657135,-0.13646219670773,0.39387279748917,-1.1416908502579,0.28833064436913,-1.172075510025,-0.24769516289234,-0.12920086085796,0.39455905556679
0.18454283475876,0.44067099690437,-1.9017820358276,0.18402962386608,-0.20073592662811,0.39459431171417,-0.66879194974899,0.19773778319359,-1.5951436758041,-0.03067877702415,-0.13613140583038,0.39379638433456,-1.1411254405975,0.29069408774376,-1.1762344837189,-0.24727746844292,-0.12919954955578,0.39461660385132
0.18275950849056,0.44041934609413,-1.9001652002335,0.18374554812908,-0.20107665657997,0.39459380507469,-0.66979515552521,0.19723732769489,-1.5962038040161,-0.030663328245282,-0.13592049479485,0.39368632435799,-1.1404718160629,0.29302382469177,-1.1804368495941,-0.24683912098408,-0.1292021125555,0.3946661055088
0.18093656003475,0.44016218185425,-1.8984866142273,0.18346482515335,-0.20144285261631,0.39458492398262,-0.67027980089188,0.19620513916016,-1.5961388349533,-0.030639261007309,-0.13582660257816,0.39353013038635,-1.1397470235825,0.2953217625618,-1.1846668720245,-0.24637857079506,-0.12921884655952,0.39470720291138
0.17911294102669,0.43991991877556,-1.8967409133911,0.18318435549736,-0.20183351635933,0.39458242058754,-0.67047220468521,0.19467756152153,-1.5952967405319,-0.030615963041782,-0.1357599645853,0.39332309365273,-1.138964176178,0.29758369922638,-1.1889008283615,-0.24591262638569,-0.12925477325916,0.39473533630371
0.17731915414333,0.43971809744835,-1.8949427604675,0.18290837109089,-0.20222117006779,0.39459931850433,-0.67068707942963,0.19272880256176,-1.5941708087921,-0.030592523515224,-0.13565555214882,0.39307543635368,-1.1381384134293,0.29981243610382,-1.1931278705597,-0.24544444680214,-0.12929268181324,0.39475753903389
0.17556478083134,0.43955504894257,-1.8931027650833,0.18264715373516,-0.2026157528162,0.39462029933929,-0.67094874382019,0.19043916463852,-1.592936873436,-0.030539982020855,-0.13552834093571,0.39278957247734,-1.1372814178467,0.30201900005341,-1.1973538398743,-0.24496260285377,-0.12932686507702,0.39478090405464
0.17384621500969,0.43941625952721,-1.8912162780762,0.18239331245422,-0.20303858816624,0.39463630318642,-0.67109102010727,0.18788023293018,-1.5916187763214,-0.030451741069555,-0.13541735708714,0.39247155189514,-1.1363978385925,0.30420637130737,-1.2015755176544,-0.2444738894701,-0.12937523424625,0.39479804039001
0.17215472459793,0.43929785490036,-1.88929438591,0.18213704228401,-0.20346330106258,0.3946650326252,-0.67119628190994,0.18533402681351,-1.5904623270035,-0.030376687645912,-0.13526064157486,0.39218601584435,-1.1354924440384,0.30636966228485,-1.2057787179947,-0.24399100244045,-0.12943078577518,0.39480838179588
0.17048752307892,0.43920049071312,-1.8873566389084,0.18188717961311,-0.20387496054173,0.39470463991165,-0.67163580656052,0.18326991796494,-1.5899609327316,-0.030323442071676,-0.13502463698387,0.39195877313614,-1.1345610618591,0.30849140882492,-1.2099322080612,-0.24350732564926,-0.12948717176914,0.39481791853905
0.16884300112724,0.4391120672226,-1.8853983879089,0.18164683878422,-0.20430327951908,0.3947349190712,-0.67246502637863,0.1817505210638,-1.5901591777802,-0.030287332832813,-0.13473574817181,0.39177894592285,-1.1335701942444,0.31051057577133,-1.2139415740967,-0.24301964044571,-0.129568785429,0.39482048153877
