Time (s),CPG0,CPG1,Z_POS (Meters),CL0 (Degrees),FL0 (Degrees),TL0 (Degrees)
57.299999,-7.004e-01,+8.286e-01,-1.571,2.225,2.358,1.59
57.319999,-7.514e-01,+7.721e-01,-1.482,2.305,2.321,1.668
57.329999,-7.654e-01,+7.705e-01,-1.453,2.345,2.282,1.709
57.349999,-7.650e-01,+7.791e-01,-1.431,2.414,2.196,1.78
57.359999,-7.400e-01,+8.146e-01,-1.44,2.452,2.126,1.821
57.379999,-6.686e-01,+8.720e-01,-1.47,2.512,2.011,1.891
57.399999,-6.027e-01,+8.846e-01,-1.479,2.542,1.986,1.955
57.419999,-5.393e-01,+8.843e-01,-1.493,2.544,1.984,2.013
57.429999,-4.658e-01,+8.832e-01,-1.499,2.545,1.983,2.05
57.449999,-3.788e-01,+8.793e-01,-1.52,2.545,1.984,2.121
57.469999,-2.672e-01,+8.734e-01,-1.532,2.53,1.984,2.192
57.489999,-1.610e-01,+8.522e-01,-1.535,2.485,1.984,2.242
57.499999,-1.292e-01,+8.006e-01,-1.545,2.448,1.984,2.26
57.519999,-1.657e-01,+7.482e-01,-1.557,2.39,1.984,2.288
57.529999,-2.605e-01,+7.121e-01,-1.559,2.364,1.984,2.301
57.549999,-3.906e-01,+7.026e-01,-1.566,2.319,1.984,2.317
57.569999,-4.485e-01,+7.547e-01,-1.569,2.274,1.983,2.315
57.579999,-4.504e-01,+8.070e-01,-1.562,2.24,1.984,2.289
57.599999,-4.150e-01,+8.390e-01,-1.548,2.18,1.984,2.218
57.619999,-3.292e-01,+8.604e-01,-1.548,2.125,1.984,2.104
57.639999,-2.278e-01,+8.576e-01,-1.542,2.084,1.984,1.953
57.649999,-1.112e-01,+8.432e-01,-1.532,2.068,1.984,1.853
57.669999,+2.779e-02,+8.218e-01,-1.5,2.038,1.984,1.662
57.689999,+2.188e-01,+8.008e-01,-1.48,2.009,1.984,1.497
57.699999,+4.635e-01,+7.756e-01,-1.474,1.996,1.984,1.423
57.719999,+6.959e-01,+7.397e-01,-1.459,1.979,1.983,1.308
57.739999,+8.261e-01,+6.810e-01,-1.457,1.968,1.984,1.222
57.749999,+8.719e-01,+6.048e-01,-1.47,1.963,1.984,1.185
57.769999,+8.832e-01,+5.265e-01,-1.496,1.953,1.984,1.128
57.789999,+8.824e-01,+4.433e-01,-1.517,1.947,1.984,1.088
57.799999,+8.778e-01,+3.584e-01,-1.53,1.945,1.984,1.078
57.819999,+8.715e-01,+2.599e-01,-1.553,1.944,1.984,1.072
57.829999,+8.625e-01,+1.291e-01,-1.558,1.945,1.984,1.084
57.849999,+8.493e-01,-5.073e-02,-1.559,1.942,1.984,1.112
57.869999,+8.283e-01,-2.899e-01,-1.576,1.932,1.984,1.145
57.889999,+7.955e-01,-5.553e-01,-1.605,1.925,1.99,1.18
57.899999,+7.466e-01,-7.559e-01,-1.618,1.927,1.997,1.198
57.919999,+6.859e-01,-8.489e-01,-1.64,1.933,2.013,1.23
57.939999,+6.247e-01,-8.788e-01,-1.657,1.944,2.042,1.261
57.949999,+5.638e-01,-8.843e-01,-1.665,1.952,2.076,1.282
57.969999,+5.017e-01,-8.822e-01,-1.671,1.97,2.149,1.32
57.989999,+4.344e-01,-8.777e-01,-1.669,1.989,2.242,1.362
58.009999,+3.560e-01,-8.717e-01,-1.655,2.016,2.343,1.409
58.019999,+2.583e-01,-8.643e-01,-1.629,2.052,2.381,1.445
58.039999,+1.289e-01,-8.544e-01,-1.577,2.137,2.405,1.519
58.059999,-4.892e-02,-8.403e-01,-1.569,2.233,2.377,1.599
58.069999,-2.855e-01,-8.187e-01,-1.594,2.277,2.351,1.642
58.089999,-5.503e-01,-7.843e-01,-1.711,2.352,2.291,1.716
58.109999,-7.530e-01,-7.325e-01,-1.884,2.418,2.204,1.785
58.119999,-8.480e-01,-6.667e-01,-1.938,2.484,2.136,1.804
58.139999,-8.819e-01,-5.648e-01,-1.926,2.551,2.027,1.853
58.159999,-8.894e-01,-3.943e-01,-1.925,2.55,1.987,1.929
58.169999,-8.841e-01,-1.609e-01,-1.925,2.548,1.984,1.978
58.189999,-8.691e-01,+8.425e-02,-1.925,2.547,1.984,2.06
58.209999,-8.509e-01,+3.314e-01,-1.925,2.548,1.983,2.126
58.229999,-8.164e-01,+5.710e-01,-1.925,2.532,1.983,2.18
58.239999,-7.607e-01,+7.623e-01,-1.925,2.504,1.982,2.2
58.259999,-7.033e-01,+8.454e-01,-1.925,2.453,1.982,2.23
58.279999,-6.278e-01,+8.834e-01,-1.921,2.409,1.984,2.253
58.289999,-5.618e-01,+8.862e-01,-1.898,2.396,1.983,2.264
58.309999,-4.956e-01,+8.831e-01,-1.819,2.375,1.984,2.281
58.319999,-4.241e-01,+8.779e-01,-1.79,2.365,1.984,2.288
58.339999,-3.408e-01,+8.715e-01,-1.773,2.344,1.984,2.302
58.359999,-2.194e-01,+8.682e-01,-1.786,2.321,1.983,2.317
58.379999,-6.642e-02,+8.550e-01,-1.791,2.297,1.983,2.33
58.389999,+3.327e-02,+8.032e-01,-1.8,2.279,1.984,2.329
58.409999,+9.149e-02,+7.422e-01,-1.836,2.24,1.984,2.315
58.429999,+1.555e-01,+7.006e-01,-1.804,2.192,1.984,2.27
58.439999,+2.439e-01,+6.707e-01,-1.786,2.161,1.984,2.207
58.459999,+4.420e-01,+6.818e-01,-1.797,2.112,1.984,2.069
58.479999,+6.749e-01,+6.862e-01,-1.86,2.077,1.984,1.905
58.499999,+8.168e-01,+6.537e-01,-1.926,2.05,1.984,1.728
58.509999,+8.708e-01,+6.020e-01,-1.924,2.034,1.984,1.63
58.529999,+8.849e-01,+5.434e-01,-1.918,2.009,1.984,1.462
58.549999,+8.849e-01,+4.727e-01,-1.921,1.991,1.984,1.33
58.559999,+8.806e-01,+3.936e-01,-1.925,1.982,1.984,1.273
58.579999,+8.740e-01,+2.984e-01,-1.925,1.969,1.984,1.186
58.599999,+8.652e-01,+1.762e-01,-1.925,1.959,1.983,1.128
58.609999,+8.539e-01,+1.439e-02,-1.925,1.956,1.983,1.112
58.629999,+8.365e-01,-2.060e-01,-1.925,1.952,1.982,1.097
58.649999,+8.088e-01,-4.720e-01,-1.925,1.955,1.982,1.105
58.659999,+7.658e-01,-7.050e-01,-1.925,1.957,1.982,1.122
58.679999,+7.088e-01,-8.310e-01,-1.924,1.962,1.984,1.158
58.699999,+6.467e-01,-8.745e-01,-1.912,1.97,1.984,1.201
58.719999,+5.853e-01,-8.844e-01,-1.901,1.979,2.014,1.249
58.729999,+5.239e-01,-8.836e-01,-1.898,1.986,2.075,1.282
58.749999,+4.590e-01,-8.795e-01,-1.872,2.004,2.199,1.341
58.769999,+3.853e-01,-8.740e-01,-1.799,2.03,2.319,1.4
58.779999,+2.954e-01,-8.671e-01,-1.718,2.066,2.357,1.443
58.799999,+1.789e-01,-8.583e-01,-1.47,2.153,2.378,1.525
58.819999,+2.003e-02,-8.459e-01,-1.188,2.246,2.351,1.608
58.829999,-1.962e-01,-8.274e-01,-1.051,2.288,2.326,1.652
58.849999,-4.592e-01,-7.982e-01,-0.8056,2.361,2.265,1.725
58.859999,-6.943e-01,-7.526e-01,-0.6975,2.402,2.205,1.766
58.879999,-8.252e-01,-6.907e-01,-0.5306,2.471,2.09,1.839
58.899999,-8.713e-01,-6.206e-01,-0.4209,2.525,2.0,1.905
58.919999,-8.818e-01,-5.476e-01,-0.3103,2.544,1.985,1.966
58.929999,-8.805e-01,-4.696e-01,-0.2669,2.545,1.984,2.002
58.949999,-8.750e-01,-3.807e-01,-0.2071,2.546,1.984,2.07
58.969999,-8.672e-01,-2.710e-01,-0.1732,2.546,1.983,2.139
58.979999,-8.565e-01,-1.258e-01,-0.1741,2.526,1.984,2.175
58.999999,-8.425e-01,+7.598e-02,-0.2107,2.476,1.984,2.226
59.019999,-8.192e-01,+3.371e-01,-0.2752,2.417,1.984,2.259
59.039999,-7.819e-01,+6.075e-01,-0.3364,2.368,1.983,2.286
59.049999,-7.276e-01,+7.885e-01,-0.3621,2.345,1.983,2.299
59.069999,-6.572e-01,+8.662e-01,-0.4043,2.302,1.984,2.313
59.079999,-5.914e-01,+8.832e-01,-0.4345,2.273,1.984,2.303
59.099999,-5.321e-01,+8.818e-01,-0.5092,2.217,1.984,2.264
59.109999,-4.714e-01,+8.776e-01,-0.5673,2.181,1.984,2.205
59.129999,-4.047e-01,+8.723e-01,-0.693,2.123,1.984,2.072
59.149999,-3.117e-01,+8.701e-01,-0.8216,2.083,1.984,1.908
59.169999,-1.806e-01,+8.657e-01,-0.948,2.05,1.984,1.73
59.179999,-1.462e-02,+8.507e-01,-1.02,2.028,1.984,1.632
59.199999,+2.103e-01,+8.310e-01,-1.151,1.995,1.984,1.472
59.219999,+4.800e-01,+8.009e-01,-1.254,1.974,1.984,1.35
59.229999,+7.134e-01,+7.549e-01,-1.295,1.968,1.983,1.297
59.249999,+8.397e-01,+7.000e-01,-1.355,1.96,1.984,1.214
59.269999,+8.813e-01,+6.381e-01,-1.403,1.955,1.984,1.152
59.279999,+8.901e-01,+5.761e-01,-1.425,1.952,1.984,1.125
59.299999,+8.891e-01,+5.133e-01,-1.47,1.947,1.984,1.087
59.319999,+8.850e-01,+4.459e-01,-1.521,1.943,1.984,1.066
59.329999,+8.796e-01,+3.682e-01,-1.545,1.943,1.984,1.069
59.349999,+8.727e-01,+2.720e-01,-1.598,1.945,1.984,1.084
59.369999,+8.637e-01,+1.453e-01,-1.66,1.943,1.984,1.113
59.379999,+8.510e-01,-2.845e-02,-1.7,1.936,1.984,1.133
59.399999,+8.316e-01,-2.619e-01,-1.795,1.926,1.987,1.168
59.409999,+8.008e-01,-5.295e-01,-1.842,1.927,1.995,1.188
59.429999,+7.543e-01,-7.422e-01,-1.925,1.935,2.005,1.223
59.449999,+6.952e-01,-8.455e-01,-1.925,1.953,2.02,1.25
59.459999,+6.330e-01,-8.783e-01,-1.925,1.966,2.046,1.279
59.479999,+4.596e-01,-8.312e-01,-1.925,2.0,2.176,1.349
59.499999,+1.248e-01,-7.488e-01,-1.88,2.112,2.254,1.467
59.519999,-3.805e-01,-6.416e-01,-1.861,2.275,2.142,1.63
59.529999,-8.326e-01,-3.898e-01,-1.891,2.343,2.047,1.718
59.549999,-8.820e-01,-1.697e-01,-1.926,2.442,1.988,1.838
59.569999,-8.642e-01,+5.359e-02,-1.925,2.5,1.984,1.955
59.579999,-8.494e-01,+3.028e-01,-1.925,2.509,1.985,2.014
59.599999,-8.222e-01,+5.395e-01,-1.914,2.506,1.984,2.109
59.609999,-8.042e-01,+6.768e-01,-1.886,2.493,1.983,2.143
59.629999,-7.948e-01,+7.268e-01,-1.787,2.469,1.983,2.193
59.649999,-7.750e-01,+7.709e-01,-1.701,2.437,1.984,2.225
59.659999,-7.485e-01,+8.084e-01,-1.681,2.412,1.984,2.238
59.679999,-7.169e-01,+8.362e-01,-1.661,2.37,1.984,2.262
59.689999,-6.916e-01,+8.465e-01,-1.661,2.351,1.984,2.278
