Time (s),sf1,sf2,sf3,sf4,sf5,sf6
40.399999,+1.084e-01,+1.265e-01,+1.268e-01,+9.934e-02,+1.032e-01,+1.649e-01
40.409999,+1.140e-01,+1.203e-01,+1.265e-01,+9.893e-02,+1.093e-01,+1.651e-01
40.429999,+1.172e-01,+1.230e-01,+1.326e-01,+9.862e-02,+1.129e-01,+1.652e-01
40.439999,+1.192e-01,+1.247e-01,+1.362e-01,+9.835e-02,+1.151e-01,+1.589e-01
40.449999,+1.203e-01,+1.257e-01,+1.383e-01,+9.812e-02,+1.164e-01,+1.552e-01
40.459999,+1.211e-01,+1.263e-01,+1.396e-01,+9.790e-02,+1.172e-01,+1.529e-01
40.479999,+1.216e-01,+1.268e-01,+1.339e-01,+9.769e-02,+1.178e-01,+1.579e-01
40.489999,+1.220e-01,+1.271e-01,+1.306e-01,+9.749e-02,+1.182e-01,+1.608e-01
40.499999,+1.159e-01,+1.274e-01,+1.286e-01,+9.729e-02,+1.185e-01,+1.625e-01
40.509999,+1.187e-01,+1.276e-01,+1.274e-01,+9.709e-02,+1.187e-01,+1.635e-01
40.529999,+1.204e-01,+1.278e-01,+1.266e-01,+9.690e-02,+1.189e-01,+1.641e-01
40.539999,+1.214e-01,+1.280e-01,+1.324e-01,+9.670e-02,+1.128e-01,+1.645e-01
40.559999,+1.221e-01,+1.282e-01,+1.358e-01,+9.651e-02,+1.091e-01,+1.648e-01
40.569999,+1.225e-01,+1.283e-01,+1.378e-01,+1.027e-01,+1.070e-01,+1.649e-01
40.579999,+1.165e-01,+1.285e-01,+1.390e-01,+1.063e-01,+1.057e-01,+1.651e-01
40.599999,+1.129e-01,+1.223e-01,+1.397e-01,+1.085e-01,+1.048e-01,+1.652e-01
40.609999,+1.108e-01,+1.186e-01,+1.402e-01,+1.034e-01,+1.043e-01,+1.653e-01
40.629999,+1.095e-01,+1.165e-01,+1.405e-01,+1.004e-01,+1.039e-01,+1.655e-01
40.639999,+1.087e-01,+1.151e-01,+1.408e-01,+9.865e-02,+1.035e-01,+1.656e-01
40.649999,+1.081e-01,+1.143e-01,+1.410e-01,+9.756e-02,+1.033e-01,+1.657e-01
40.669999,+1.077e-01,+1.137e-01,+1.412e-01,+9.685e-02,+1.030e-01,+1.658e-01
40.689999,+1.074e-01,+1.132e-01,+1.414e-01,+9.636e-02,+1.028e-01,+1.659e-01
40.699999,+1.135e-01,+1.129e-01,+1.415e-01,+9.600e-02,+1.026e-01,+1.659e-01
40.709999,+1.171e-01,+1.126e-01,+1.417e-01,+9.571e-02,+1.024e-01,+1.660e-01
40.719999,+1.192e-01,+1.123e-01,+1.418e-01,+9.547e-02,+1.021e-01,+1.661e-01
40.729999,+1.205e-01,+1.121e-01,+1.420e-01,+9.525e-02,+1.019e-01,+1.662e-01
40.739999,+1.149e-01,+1.119e-01,+1.421e-01,+1.014e-01,+1.017e-01,+1.663e-01
40.759999,+1.180e-01,+1.116e-01,+1.423e-01,+9.866e-02,+1.015e-01,+1.664e-01
40.769999,+1.199e-01,+1.114e-01,+1.424e-01,+9.699e-02,+1.013e-01,+1.665e-01
40.779999,+1.210e-01,+1.112e-01,+1.425e-01,+9.596e-02,+1.011e-01,+1.666e-01
40.789999,+1.217e-01,+1.110e-01,+1.427e-01,+9.529e-02,+1.009e-01,+1.667e-01
40.799999,+1.158e-01,+1.107e-01,+1.428e-01,+9.483e-02,+1.007e-01,+1.668e-01
40.809999,+1.124e-01,+1.105e-01,+1.430e-01,+9.448e-02,+1.005e-01,+1.669e-01
40.829999,+1.103e-01,+1.103e-01,+1.431e-01,+1.006e-01,+1.003e-01,+1.670e-01
40.839999,+1.154e-01,+1.101e-01,+1.433e-01,+1.042e-01,+1.001e-01,+1.671e-01
40.849999,+1.184e-01,+1.099e-01,+1.434e-01,+1.063e-01,+9.992e-02,+1.672e-01
40.869999,+1.202e-01,+1.096e-01,+1.435e-01,+1.076e-01,+1.061e-01,+1.673e-01
40.889999,+1.213e-01,+1.094e-01,+1.437e-01,+1.021e-01,+1.097e-01,+1.674e-01
40.899999,+1.156e-01,+1.092e-01,+1.438e-01,+9.880e-02,+1.119e-01,+1.675e-01
40.909999,+1.123e-01,+1.090e-01,+1.440e-01,+1.033e-01,+1.132e-01,+1.676e-01
40.929999,+1.103e-01,+1.088e-01,+1.441e-01,+9.950e-02,+1.140e-01,+1.676e-01
40.939999,+1.091e-01,+1.085e-01,+1.442e-01,+9.727e-02,+1.146e-01,+1.677e-01
40.959999,+1.083e-01,+1.083e-01,+1.444e-01,+9.592e-02,+1.150e-01,+1.678e-01
40.969999,+1.077e-01,+1.145e-01,+1.445e-01,+9.507e-02,+1.153e-01,+1.679e-01
40.979999,+1.073e-01,+1.181e-01,+1.447e-01,+9.450e-02,+1.156e-01,+1.680e-01
40.999999,+1.070e-01,+1.202e-01,+1.448e-01,+9.410e-02,+1.158e-01,+1.681e-01
41.009999,+1.067e-01,+1.215e-01,+1.449e-01,+9.379e-02,+1.160e-01,+1.682e-01
41.019999,+1.065e-01,+1.224e-01,+1.451e-01,+9.353e-02,+1.162e-01,+1.683e-01
41.039999,+1.062e-01,+1.229e-01,+1.452e-01,+9.331e-02,+1.164e-01,+1.684e-01
41.049999,+1.060e-01,+1.233e-01,+1.453e-01,+9.310e-02,+1.166e-01,+1.685e-01
41.069999,+1.058e-01,+1.236e-01,+1.455e-01,+9.290e-02,+1.104e-01,+1.686e-01
41.079999,+1.056e-01,+1.238e-01,+1.456e-01,+9.270e-02,+1.132e-01,+1.687e-01
41.089999,+1.054e-01,+1.240e-01,+1.458e-01,+9.251e-02,+1.149e-01,+1.687e-01
41.109999,+1.052e-01,+1.242e-01,+1.459e-01,+9.233e-02,+1.159e-01,+1.688e-01
41.129999,+1.113e-01,+1.244e-01,+1.460e-01,+9.854e-02,+1.166e-01,+1.689e-01
41.139999,+1.150e-01,+1.246e-01,+1.462e-01,+1.022e-01,+1.170e-01,+1.690e-01
41.149999,+1.171e-01,+1.248e-01,+1.463e-01,+1.043e-01,+1.174e-01,+1.691e-01
41.169999,+1.184e-01,+1.186e-01,+1.400e-01,+1.057e-01,+1.177e-01,+1.692e-01
41.179999,+1.192e-01,+1.213e-01,+1.427e-01,+1.065e-01,+1.179e-01,+1.693e-01
41.199999,+1.198e-01,+1.230e-01,+1.444e-01,+1.071e-01,+1.181e-01,+1.694e-01
41.209999,+1.202e-01,+1.240e-01,+1.453e-01,+1.075e-01,+1.183e-01,+1.695e-01
41.229999,+1.205e-01,+1.247e-01,+1.459e-01,+1.078e-01,+1.185e-01,+1.696e-01
41.239999,+1.207e-01,+1.251e-01,+1.399e-01,+1.017e-01,+1.187e-01,+1.632e-01
41.249999,+1.209e-01,+1.255e-01,+1.364e-01,+1.045e-01,+1.189e-01,+1.595e-01
41.269999,+1.211e-01,+1.257e-01,+1.343e-01,+1.062e-01,+1.191e-01,+1.573e-01
41.279999,+1.213e-01,+1.259e-01,+1.330e-01,+1.073e-01,+1.129e-01,+1.558e-01
41.289999,+1.215e-01,+1.197e-01,+1.321e-01,+1.080e-01,+1.093e-01,+1.549e-01
41.309999,+1.217e-01,+1.161e-01,+1.315e-01,+1.085e-01,+1.071e-01,+1.542e-01
41.329999,+1.221e-01,+1.228e-01,+1.307e-01,+1.092e-01,+1.152e-01,+1.635e-01
41.349999,+1.223e-01,+1.243e-01,+1.367e-01,+1.094e-01,+1.170e-01,+1.655e-01
41.369999,+1.225e-01,+1.253e-01,+1.403e-01,+1.033e-01,+1.181e-01,+1.666e-01
41.379999,+1.226e-01,+1.259e-01,+1.423e-01,+1.061e-01,+1.188e-01,+1.673e-01
41.399999,+1.228e-01,+1.263e-01,+1.436e-01,+1.078e-01,+1.192e-01,+1.614e-01
41.409999,+1.166e-01,+1.266e-01,+1.379e-01,+1.088e-01,+1.196e-01,+1.579e-01
41.419999,+1.130e-01,+1.269e-01,+1.346e-01,+1.095e-01,+1.199e-01,+1.557e-01
41.439999,+1.172e-01,+1.271e-01,+1.326e-01,+1.100e-01,+1.201e-01,+1.544e-01
41.449999,+1.197e-01,+1.273e-01,+1.313e-01,+1.103e-01,+1.203e-01,+1.535e-01
41.469999,+1.212e-01,+1.275e-01,+1.305e-01,+1.106e-01,+1.142e-01,+1.528e-01
41.489999,+1.163e-01,+1.278e-01,+1.295e-01,+1.047e-01,+1.084e-01,+1.519e-01
41.509999,+1.129e-01,+1.280e-01,+1.291e-01,+1.011e-01,+1.071e-01,+1.515e-01
41.529999,+1.097e-01,+1.219e-01,+1.285e-01,+9.770e-02,+1.056e-01,+1.573e-01
41.549999,+1.153e-01,+1.183e-01,+1.282e-01,+9.687e-02,+1.116e-01,+1.608e-01
41.569999,+1.185e-01,+1.225e-01,+1.344e-01,+9.632e-02,+1.151e-01,+1.628e-01
41.579999,+1.205e-01,+1.250e-01,+1.379e-01,+9.593e-02,+1.108e-01,+1.640e-01
41.589999,+1.217e-01,+1.265e-01,+1.336e-01,+9.562e-02,+1.082e-01,+1.648e-01
41.609999,+1.224e-01,+1.274e-01,+1.311e-01,+9.536e-02,+1.067e-01,+1.652e-01
41.619999,+1.229e-01,+1.280e-01,+1.295e-01,+9.513e-02,+1.057e-01,+1.655e-01
41.639999,+1.233e-01,+1.284e-01,+1.285e-01,+9.492e-02,+1.051e-01,+1.657e-01
41.649999,+1.236e-01,+1.287e-01,+1.278e-01,+9.472e-02,+1.046e-01,+1.659e-01
41.659999,+1.238e-01,+1.290e-01,+1.273e-01,+9.452e-02,+1.043e-01,+1.660e-01
41.679999,+1.240e-01,+1.228e-01,+1.269e-01,+9.433e-02,+1.040e-01,+1.661e-01
41.689999,+1.242e-01,+1.192e-01,+1.266e-01,+1.005e-01,+1.037e-01,+1.662e-01
41.709999,+1.244e-01,+1.234e-01,+1.263e-01,+1.042e-01,+1.035e-01,+1.663e-01
41.729999,+1.146e-01,+1.274e-01,+1.359e-01,+1.012e-01,+1.095e-01,+1.665e-01
41.749999,+1.124e-01,+1.283e-01,+1.380e-01,+9.827e-02,+1.131e-01,+1.666e-01
41.769999,+1.111e-01,+1.289e-01,+1.393e-01,+9.649e-02,+1.152e-01,+1.667e-01
41.779999,+1.166e-01,+1.293e-01,+1.401e-01,+9.540e-02,+1.165e-01,+1.668e-01
41.789999,+1.199e-01,+1.232e-01,+1.406e-01,+9.470e-02,+1.173e-01,+1.669e-01
41.809999,+1.230e-01,+1.239e-01,+1.412e-01,+9.386e-02,+1.119e-01,+1.671e-01
41.829999,+1.237e-01,+1.264e-01,+1.414e-01,+9.357e-02,+1.084e-01,+1.672e-01
41.849999,+1.242e-01,+1.279e-01,+1.416e-01,+9.333e-02,+1.063e-01,+1.673e-01
41.859999,+1.246e-01,+1.289e-01,+1.417e-01,+9.312e-02,+1.050e-01,+1.674e-01
41.869999,+1.248e-01,+1.295e-01,+1.419e-01,+9.291e-02,+1.042e-01,+1.675e-01
41.889999,+1.187e-01,+1.235e-01,+1.420e-01,+9.272e-02,+1.036e-01,+1.676e-01
41.899999,+1.151e-01,+1.200e-01,+1.422e-01,+9.253e-02,+1.032e-01,+1.677e-01
41.919999,+1.129e-01,+1.179e-01,+1.423e-01,+9.874e-02,+1.029e-01,+1.678e-01
41.929999,+1.116e-01,+1.166e-01,+1.425e-01,+9.597e-02,+1.026e-01,+1.679e-01
41.939999,+1.108e-01,+1.157e-01,+1.426e-01,+9.431e-02,+1.024e-01,+1.679e-01
41.959999,+1.102e-01,+1.152e-01,+1.428e-01,+9.329e-02,+1.022e-01,+1.680e-01
41.969999,+1.098e-01,+1.147e-01,+1.429e-01,+9.263e-02,+1.019e-01,+1.681e-01
41.989999,+1.091e-01,+1.141e-01,+1.432e-01,+9.183e-02,+1.015e-01,+1.683e-01
42.009999,+1.086e-01,+1.136e-01,+1.435e-01,+1.015e-01,+1.075e-01,+1.685e-01
42.029999,+1.084e-01,+1.133e-01,+1.436e-01,+1.037e-01,+1.111e-01,+1.686e-01
42.049999,+1.080e-01,+1.129e-01,+1.439e-01,+1.058e-01,+1.146e-01,+1.688e-01
42.069999,+1.078e-01,+1.126e-01,+1.440e-01,+1.064e-01,+1.154e-01,+1.689e-01
42.089999,+1.075e-01,+1.124e-01,+1.442e-01,+1.004e-01,+1.160e-01,+1.690e-01
42.099999,+1.073e-01,+1.122e-01,+1.443e-01,+9.693e-02,+1.164e-01,+1.690e-01
42.109999,+1.071e-01,+1.120e-01,+1.445e-01,+9.486e-02,+1.167e-01,+1.691e-01
42.129999,+1.069e-01,+1.117e-01,+1.446e-01,+9.360e-02,+1.105e-01,+1.692e-01
42.139999,+1.067e-01,+1.115e-01,+1.447e-01,+9.280e-02,+1.134e-01,+1.693e-01
42.159999,+1.065e-01,+1.113e-01,+1.449e-01,+9.227e-02,+1.150e-01,+1.694e-01
42.169999,+1.062e-01,+1.111e-01,+1.450e-01,+9.189e-02,+1.161e-01,+1.695e-01
42.179999,+1.060e-01,+1.109e-01,+1.452e-01,+9.159e-02,+1.168e-01,+1.696e-01
42.199999,+1.058e-01,+1.106e-01,+1.453e-01,+9.135e-02,+1.108e-01,+1.697e-01
42.209999,+1.056e-01,+1.168e-01,+1.454e-01,+9.113e-02,+1.074e-01,+1.698e-01
42.229999,+1.054e-01,+1.204e-01,+1.456e-01,+9.092e-02,+1.053e-01,+1.698e-01
42.249999,+1.050e-01,+1.238e-01,+1.458e-01,+9.054e-02,+1.032e-01,+1.700e-01
42.269999,+1.048e-01,+1.246e-01,+1.460e-01,+9.036e-02,+1.027e-01,+1.701e-01
42.289999,+1.046e-01,+1.252e-01,+1.461e-01,+9.017e-02,+1.023e-01,+1.702e-01
42.299999,+1.044e-01,+1.256e-01,+1.462e-01,+8.999e-02,+1.020e-01,+1.703e-01
42.309999,+1.041e-01,+1.259e-01,+1.464e-01,+8.981e-02,+1.017e-01,+1.704e-01
42.329999,+1.039e-01,+1.261e-01,+1.465e-01,+8.963e-02,+1.014e-01,+1.705e-01
42.339999,+1.037e-01,+1.263e-01,+1.467e-01,+8.945e-02,+1.012e-01,+1.705e-01
42.349999,+1.099e-01,+1.265e-01,+1.468e-01,+8.927e-02,+1.010e-01,+1.706e-01
42.369999,+1.135e-01,+1.267e-01,+1.469e-01,+8.909e-02,+1.008e-01,+1.707e-01
42.379999,+1.157e-01,+1.269e-01,+1.471e-01,+8.892e-02,+1.006e-01,+1.708e-01
42.389999,+1.170e-01,+1.271e-01,+1.472e-01,+8.874e-02,+1.004e-01,+1.709e-01
42.409999,+1.178e-01,+1.208e-01,+1.473e-01,+8.856e-02,+1.002e-01,+1.710e-01
42.419999,+1.184e-01,+1.172e-01,+1.475e-01,+8.838e-02,+9.999e-02,+1.711e-01
42.429999,+1.187e-01,+1.150e-01,+1.476e-01,+8.821e-02,+9.979e-02,+1.711e-01
42.449999,+1.191e-01,+1.137e-01,+1.477e-01,+8.803e-02,+9.959e-02,+1.712e-01
42.459999,+1.193e-01,+1.128e-01,+1.479e-01,+8.785e-02,+9.939e-02,+1.713e-01
42.479999,+1.195e-01,+1.186e-01,+1.480e-01,+9.408e-02,+9.919e-02,+1.714e-01
42.489999,+1.197e-01,+1.220e-01,+1.481e-01,+9.772e-02,+9.899e-02,+1.715e-01
42.499999,+1.135e-01,+1.240e-01,+1.482e-01,+9.989e-02,+9.880e-02,+1.716e-01
42.519999,+1.099e-01,+1.252e-01,+1.484e-01,+1.012e-01,+9.860e-02,+1.717e-01
42.529999,+1.142e-01,+1.260e-01,+1.485e-01,+1.021e-01,+9.840e-02,+1.717e-01
42.549999,+1.167e-01,+1.265e-01,+1.486e-01,+1.027e-01,+9.820e-02,+1.718e-01
42.559999,+1.182e-01,+1.269e-01,+1.488e-01,+1.031e-01,+9.801e-02,+1.719e-01
42.569999,+1.191e-01,+1.208e-01,+1.489e-01,+1.034e-01,+9.781e-02,+1.720e-01
42.589999,+1.197e-01,+1.236e-01,+1.490e-01,+1.037e-01,+9.762e-02,+1.721e-01
42.599999,+1.202e-01,+1.253e-01,+1.492e-01,+9.758e-02,+9.742e-02,+1.722e-01
42.609999,+1.205e-01,+1.263e-01,+1.493e-01,+1.004e-01,+9.723e-02,+1.722e-01
42.629999,+1.144e-01,+1.270e-01,+1.494e-01,+1.021e-01,+9.703e-02,+1.723e-01
42.649999,+1.086e-01,+1.278e-01,+1.395e-01,+1.039e-01,+1.030e-01,+1.725e-01
42.669999,+1.073e-01,+1.280e-01,+1.372e-01,+1.044e-01,+1.067e-01,+1.726e-01
42.689999,+1.065e-01,+1.282e-01,+1.359e-01,+1.047e-01,+1.088e-01,+1.727e-01
42.699999,+1.059e-01,+1.284e-01,+1.350e-01,+1.050e-01,+1.101e-01,+1.727e-01
42.719999,+1.119e-01,+1.286e-01,+1.343e-01,+9.892e-02,+1.110e-01,+1.728e-01
42.729999,+1.154e-01,+1.288e-01,+1.339e-01,+9.534e-02,+1.115e-01,+1.729e-01
42.739999,+1.175e-01,+1.290e-01,+1.335e-01,+9.323e-02,+1.120e-01,+1.730e-01
42.759999,+1.187e-01,+1.292e-01,+1.331e-01,+9.194e-02,+1.059e-01,+1.731e-01
42.769999,+1.195e-01,+1.293e-01,+1.328e-01,+9.114e-02,+1.087e-01,+1.732e-01
42.789999,+1.201e-01,+1.295e-01,+1.325e-01,+9.060e-02,+1.104e-01,+1.732e-01
42.809999,+1.207e-01,+1.298e-01,+1.320e-01,+8.992e-02,+1.122e-01,+1.734e-01
42.829999,+1.210e-01,+1.300e-01,+1.317e-01,+8.967e-02,+1.063e-01,+1.735e-01
42.849999,+1.214e-01,+1.201e-01,+1.312e-01,+8.925e-02,+1.072e-01,+1.736e-01
42.869999,+1.152e-01,+1.179e-01,+1.309e-01,+8.906e-02,+1.097e-01,+1.737e-01
42.889999,+1.116e-01,+1.166e-01,+1.307e-01,+8.888e-02,+1.113e-01,+1.738e-01
42.899999,+1.094e-01,+1.157e-01,+1.304e-01,+8.870e-02,+1.122e-01,+1.739e-01
42.919999,+1.081e-01,+1.151e-01,+1.302e-01,+9.492e-02,+1.129e-01,+1.740e-01
42.929999,+1.073e-01,+1.147e-01,+1.299e-01,+9.856e-02,+1.133e-01,+1.740e-01
42.939999,+1.067e-01,+1.144e-01,+1.360e-01,+1.007e-01,+1.137e-01,+1.741e-01
42.959999,+1.063e-01,+1.141e-01,+1.396e-01,+1.021e-01,+1.076e-01,+1.742e-01
42.969999,+1.059e-01,+1.138e-01,+1.417e-01,+9.651e-02,+1.040e-01,+1.743e-01
42.989999,+1.057e-01,+1.136e-01,+1.365e-01,+9.328e-02,+1.019e-01,+1.744e-01
43.009999,+1.052e-01,+1.131e-01,+1.316e-01,+9.018e-02,+9.974e-02,+1.745e-01
43.029999,+1.114e-01,+1.129e-01,+1.305e-01,+8.944e-02,+9.919e-02,+1.746e-01
43.049999,+1.150e-01,+1.190e-01,+1.297e-01,+8.894e-02,+9.879e-02,+1.747e-01
43.059999,+1.171e-01,+1.162e-01,+1.291e-01,+8.858e-02,+9.847e-02,+1.748e-01
43.069999,+1.184e-01,+1.145e-01,+1.351e-01,+8.829e-02,+9.821e-02,+1.748e-01
43.089999,+1.128e-01,+1.135e-01,+1.386e-01,+8.806e-02,+9.798e-02,+1.749e-01
43.099999,+1.096e-01,+1.128e-01,+1.406e-01,+8.785e-02,+9.776e-02,+1.750e-01
43.109999,+1.076e-01,+1.123e-01,+1.418e-01,+8.765e-02,+1.040e-01,+1.751e-01
43.129999,+1.064e-01,+1.119e-01,+1.426e-01,+8.747e-02,+1.076e-01,+1.751e-01
43.139999,+1.056e-01,+1.116e-01,+1.431e-01,+8.729e-02,+1.097e-01,+1.752e-01
43.159999,+1.051e-01,+1.113e-01,+1.434e-01,+8.711e-02,+1.110e-01,+1.753e-01
43.169999,+1.047e-01,+1.110e-01,+1.437e-01,+8.693e-02,+1.119e-01,+1.754e-01
43.189999,+1.044e-01,+1.108e-01,+1.439e-01,+8.676e-02,+1.060e-01,+1.755e-01
43.199999,+1.041e-01,+1.106e-01,+1.441e-01,+8.658e-02,+1.026e-01,+1.755e-01
43.209999,+1.039e-01,+1.103e-01,+1.442e-01,+8.641e-02,+1.006e-01,+1.756e-01
43.229999,+1.036e-01,+1.101e-01,+1.444e-01,+8.624e-02,+9.935e-02,+1.757e-01
43.249999,+1.034e-01,+1.099e-01,+1.445e-01,+8.606e-02,+9.855e-02,+1.758e-01
43.259999,+1.032e-01,+1.097e-01,+1.447e-01,+8.589e-02,+9.802e-02,+1.758e-01
43.269999,+1.030e-01,+1.095e-01,+1.448e-01,+8.572e-02,+9.763e-02,+1.759e-01
43.289999,+1.028e-01,+1.092e-01,+1.450e-01,+9.195e-02,+9.733e-02,+1.760e-01
43.299999,+1.026e-01,+1.090e-01,+1.451e-01,+9.560e-02,+9.707e-02,+1.761e-01
43.319999,+1.024e-01,+1.088e-01,+1.452e-01,+9.777e-02,+9.684e-02,+1.761e-01
43.329999,+1.022e-01,+1.086e-01,+1.454e-01,+9.911e-02,+9.663e-02,+1.762e-01
43.339999,+1.020e-01,+1.084e-01,+1.455e-01,+9.357e-02,+9.642e-02,+1.763e-01
43.359999,+1.018e-01,+1.082e-01,+1.456e-01,+9.674e-02,+1.026e-01,+1.764e-01
43.369999,+1.016e-01,+1.079e-01,+1.458e-01,+9.864e-02,+9.984e-02,+1.764e-01
43.379999,+1.078e-01,+1.077e-01,+1.459e-01,+9.982e-02,+9.818e-02,+1.765e-01
43.399999,+1.114e-01,+1.075e-01,+1.461e-01,+1.006e-01,+9.715e-02,+1.766e-01
43.409999,+1.135e-01,+1.073e-01,+1.462e-01,+1.011e-01,+9.648e-02,+1.767e-01
43.429999,+1.148e-01,+1.071e-01,+1.463e-01,+1.015e-01,+1.024e-01,+1.767e-01
43.449999,+1.124e-01,+1.066e-01,+1.466e-01,+1.021e-01,+1.080e-01,+1.769e-01
43.469999,+1.143e-01,+1.128e-01,+1.467e-01,+1.024e-01,+1.092e-01,+1.706e-01
43.489999,+1.154e-01,+1.164e-01,+1.469e-01,+1.026e-01,+1.100e-01,+1.668e-01
43.499999,+1.161e-01,+1.186e-01,+1.470e-01,+1.029e-01,+1.106e-01,+1.709e-01
43.519999,+1.167e-01,+1.199e-01,+1.471e-01,+9.670e-02,+1.110e-01,+1.733e-01
43.529999,+1.170e-01,+1.207e-01,+1.473e-01,+9.950e-02,+1.113e-01,+1.747e-01
43.539999,+1.173e-01,+1.212e-01,+1.474e-01,+1.012e-01,+1.116e-01,+1.755e-01
43.559999,+1.176e-01,+1.216e-01,+1.475e-01,+1.023e-01,+1.118e-01,+1.761e-01
43.569999,+1.114e-01,+1.219e-01,+1.477e-01,+1.030e-01,+1.120e-01,+1.764e-01
43.579999,+1.078e-01,+1.222e-01,+1.478e-01,+1.035e-01,+1.123e-01,+1.766e-01
43.589999,+1.056e-01,+1.224e-01,+1.479e-01,+1.038e-01,+1.061e-01,+1.767e-01
43.609999,+1.137e-01,+1.228e-01,+1.482e-01,+1.044e-01,+1.105e-01,+1.770e-01
43.629999,+1.155e-01,+1.230e-01,+1.483e-01,+1.047e-01,+1.116e-01,+1.770e-01
43.649999,+1.166e-01,+1.168e-01,+1.485e-01,+9.849e-02,+1.122e-01,+1.707e-01
43.659999,+1.173e-01,+1.131e-01,+1.486e-01,+9.490e-02,+1.127e-01,+1.670e-01
43.679999,+1.178e-01,+1.110e-01,+1.487e-01,+9.277e-02,+1.131e-01,+1.647e-01
43.689999,+1.182e-01,+1.096e-01,+1.488e-01,+9.148e-02,+1.134e-01,+1.633e-01
43.699999,+1.184e-01,+1.088e-01,+1.490e-01,+9.067e-02,+1.136e-01,+1.623e-01
43.719999,+1.187e-01,+1.082e-01,+1.491e-01,+9.653e-02,+1.139e-01,+1.616e-01
43.729999,+1.189e-01,+1.142e-01,+1.492e-01,+9.997e-02,+1.141e-01,+1.611e-01
43.749999,+1.191e-01,+1.177e-01,+1.494e-01,+1.020e-01,+1.143e-01,+1.607e-01
43.769999,+1.093e-01,+1.210e-01,+1.496e-01,+1.041e-01,+1.147e-01,+1.663e-01
43.789999,+1.071e-01,+1.218e-01,+1.434e-01,+1.047e-01,+1.149e-01,+1.698e-01
43.809999,+1.058e-01,+1.223e-01,+1.397e-01,+1.051e-01,+1.151e-01,+1.718e-01
43.819999,+1.050e-01,+1.227e-01,+1.438e-01,+1.054e-01,+1.089e-01,+1.730e-01
43.829999,+1.044e-01,+1.230e-01,+1.463e-01,+1.057e-01,+1.053e-01,+1.737e-01
43.839999,+1.040e-01,+1.233e-01,+1.477e-01,+9.952e-02,+1.031e-01,+1.742e-01
43.849999,+1.034e-01,+1.199e-01,+1.492e-01,+9.382e-02,+1.112e-01,+1.746e-01
43.869999,+1.031e-01,+1.215e-01,+1.495e-01,+9.253e-02,+1.130e-01,+1.748e-01
43.889999,+1.029e-01,+1.225e-01,+1.498e-01,+9.172e-02,+1.141e-01,+1.749e-01
43.899999,+1.027e-01,+1.168e-01,+1.500e-01,+9.118e-02,+1.148e-01,+1.750e-01
43.919999,+1.025e-01,+1.198e-01,+1.502e-01,+9.080e-02,+1.153e-01,+1.751e-01
43.929999,+1.023e-01,+1.217e-01,+1.503e-01,+9.050e-02,+1.156e-01,+1.752e-01
43.939999,+1.021e-01,+1.228e-01,+1.441e-01,+9.025e-02,+1.095e-01,+1.752e-01
43.959999,+1.019e-01,+1.235e-01,+1.404e-01,+9.003e-02,+1.060e-01,+1.753e-01
43.969999,+1.017e-01,+1.240e-01,+1.382e-01,+8.983e-02,+1.102e-01,+1.754e-01
43.979999,+1.015e-01,+1.243e-01,+1.432e-01,+8.964e-02,+1.128e-01,+1.755e-01
43.999999,+1.013e-01,+1.246e-01,+1.461e-01,+8.945e-02,+1.143e-01,+1.756e-01
44.009999,+1.011e-01,+1.248e-01,+1.478e-01,+8.927e-02,+1.152e-01,+1.756e-01
44.019999,+1.009e-01,+1.250e-01,+1.489e-01,+8.909e-02,+1.159e-01,+1.757e-01
44.039999,+1.007e-01,+1.252e-01,+1.495e-01,+8.891e-02,+1.163e-01,+1.758e-01
44.049999,+1.004e-01,+1.254e-01,+1.499e-01,+8.873e-02,+1.166e-01,+1.759e-01
44.069999,+1.002e-01,+1.256e-01,+1.502e-01,+9.495e-02,+1.169e-01,+1.759e-01
44.089999,+1.101e-01,+1.157e-01,+1.404e-01,+1.008e-01,+1.136e-01,+1.761e-01
44.109999,+1.122e-01,+1.136e-01,+1.382e-01,+1.021e-01,+1.152e-01,+1.762e-01
44.129999,+1.135e-01,+1.122e-01,+1.369e-01,+9.655e-02,+1.163e-01,+1.762e-01
44.139999,+1.144e-01,+1.114e-01,+1.360e-01,+9.331e-02,+1.170e-01,+1.763e-01
44.149999,+1.085e-01,+1.108e-01,+1.353e-01,+9.139e-02,+1.174e-01,+1.764e-01
44.169999,+1.051e-01,+1.104e-01,+1.349e-01,+9.022e-02,+1.178e-01,+1.765e-01
44.179999,+1.095e-01,+1.100e-01,+1.345e-01,+8.948e-02,+1.180e-01,+1.765e-01
44.199999,+1.120e-01,+1.097e-01,+1.341e-01,+8.898e-02,+1.119e-01,+1.766e-01
44.209999,+1.136e-01,+1.095e-01,+1.338e-01,+8.861e-02,+1.147e-01,+1.767e-01
44.219999,+1.146e-01,+1.092e-01,+1.335e-01,+8.833e-02,+1.164e-01,+1.768e-01
44.239999,+1.088e-01,+1.090e-01,+1.333e-01,+8.810e-02,+1.174e-01,+1.768e-01
44.249999,+1.054e-01,+1.088e-01,+1.330e-01,+8.789e-02,+1.181e-01,+1.769e-01
44.269999,+1.034e-01,+1.086e-01,+1.327e-01,+8.769e-02,+1.185e-01,+1.770e-01
44.289999,+1.014e-01,+1.081e-01,+1.322e-01,+8.732e-02,+1.192e-01,+1.733e-01
