__time,/sim_ros_interface/topic/forwardModel/data[0],/sim_ros_interface/topic/forwardModel/data[10],/sim_ros_interface/topic/forwardModel/data[11],/sim_ros_interface/topic/forwardModel/data[12],/sim_ros_interface/topic/forwardModel/data[13],/sim_ros_interface/topic/forwardModel/data[14],/sim_ros_interface/topic/forwardModel/data[15],/sim_ros_interface/topic/forwardModel/data[16],/sim_ros_interface/topic/forwardModel/data[17],/sim_ros_interface/topic/forwardModel/data[18],/sim_ros_interface/topic/forwardModel/data[19],/sim_ros_interface/topic/forwardModel/data[1],/sim_ros_interface/topic/forwardModel/data[20],/sim_ros_interface/topic/forwardModel/data[21],/sim_ros_interface/topic/forwardModel/data[22],/sim_ros_interface/topic/forwardModel/data[23],/sim_ros_interface/topic/forwardModel/data[24],/sim_ros_interface/topic/forwardModel/data[25],/sim_ros_interface/topic/forwardModel/data[26],/sim_ros_interface/topic/forwardModel/data[27],/sim_ros_interface/topic/forwardModel/data[28],/sim_ros_interface/topic/forwardModel/data[29],/sim_ros_interface/topic/forwardModel/data[2],/sim_ros_interface/topic/forwardModel/data[30],/sim_ros_interface/topic/forwardModel/data[31],/sim_ros_interface/topic/forwardModel/data[32],/sim_ros_interface/topic/forwardModel/data[33],/sim_ros_interface/topic/forwardModel/data[34],/sim_ros_interface/topic/forwardModel/data[35],/sim_ros_interface/topic/forwardModel/data[36],/sim_ros_interface/topic/forwardModel/data[37],/sim_ros_interface/topic/forwardModel/data[38],/sim_ros_interface/topic/forwardModel/data[39],/sim_ros_interface/topic/forwardModel/data[3],/sim_ros_interface/topic/forwardModel/data[40],/sim_ros_interface/topic/forwardModel/data[41],/sim_ros_interface/topic/forwardModel/data[42],/sim_ros_interface/topic/forwardModel/data[43],/sim_ros_interface/topic/forwardModel/data[44],/sim_ros_interface/topic/forwardModel/data[45],/sim_ros_interface/topic/forwardModel/data[46],/sim_ros_interface/topic/forwardModel/data[47],/sim_ros_interface/topic/forwardModel/data[48],/sim_ros_interface/topic/forwardModel/data[4],/sim_ros_interface/topic/forwardModel/data[5],/sim_ros_interface/topic/forwardModel/data[6],/sim_ros_interface/topic/forwardModel/data[7],/sim_ros_interface/topic/forwardModel/data[8],/sim_ros_interface/topic/forwardModel/data[9],/sim_ros_interface/topic/forwardModel/layout/data_offset,/sim_ros_interface/topic/sfweights/data[0],/sim_ros_interface/topic/sfweights/data[1],/sim_ros_interface/topic/sfweights/data[2],/sim_ros_interface/topic/sfweights/data[3],/sim_ros_interface/topic/sfweights/data[4],/sim_ros_interface/topic/sfweights/data[5],/sim_ros_interface/topic/sfweights/layout/data_offset
1716562130.774654,0.000000000,1.000000000,0.048929222,1.000000000,505.273651123,0.000204933,0.000097433,1.000000000,0.000000000,1.000000000,0.065019399,0.000000000,1.000000000,0.151447639,-0.000132834,-0.000138342,0.000000000,0.000000000,0.000000000,0.148547009,0.000000000,0.128883615,0.000000000,0.209481105,0.093546167,1.000000000,0.000000000,1.000000000,0.048968036,1.000000000,549.255493164,0.000204933,0.000097433,0.145418197,1.000000000,0.000000000,1.000000000,0.062413067,1.000000000,0.056925487,-0.000132834,-0.000138342,0.170000000,0.000000000,-0.150804982,0.209481105,0.093546167,1.000000000,0.000000000,0.000000000,,,,,,,
1716562130.774712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145418197,0.048929222,0.065019399,0.148547009,0.048968036,0.062413067,0.000000000
1716562130.807775,0.000000000,1.000000000,0.048693091,1.000000000,224.173065186,0.000511032,0.000221512,1.000000000,0.000000000,1.000000000,0.064889289,0.000000000,1.000000000,137.956604004,0.000164403,-0.000047519,0.000000000,0.000000000,0.000000000,0.146447852,0.000000000,0.058113504,0.000000000,0.350479513,0.170626178,1.000000000,0.000000000,1.000000000,0.048731823,1.000000000,244.669815063,0.000511032,0.000221512,0.143596381,1.000000000,0.000000000,1.000000000,0.062288240,1.000000000,56.384746552,0.000164403,-0.000047519,0.170000000,0.000000000,-0.064797945,0.350479513,0.170626178,1.000000000,0.000000000,0.000000000,,,,,,,
1716562130.807809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143596381,0.048693091,0.064889289,0.146447852,0.048731823,0.062288240,0.000000000
1716562130.841188,0.000000000,1.000000000,0.048516884,1.000000000,-0.088896185,0.001146909,0.000499131,1.000000000,0.000000000,1.000000000,0.064759471,0.000000000,1.000000000,183.170211792,0.000656026,0.000163545,0.000000000,0.000000000,0.000000000,0.145127788,0.000000000,0.014989376,0.000000000,0.554063082,0.285657257,1.000000000,0.000000000,1.000000000,0.048555546,1.000000000,-0.049487479,0.001146909,0.000499131,0.142436534,1.000000000,0.000000000,1.000000000,0.062163666,1.000000000,185.307357788,0.000656026,0.000163545,0.170000000,0.000000000,-0.057885550,0.554063082,0.285657257,1.000000000,0.000000000,0.000000000,,,,,,,
1716562130.841222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142436534,0.048516884,0.064759471,0.145127788,0.048555546,0.062163666,0.000000000
1716562130.874532,0.000000000,1.000000000,0.048374925,1.000000000,0.167267174,0.002583837,0.001124543,1.000000000,0.000000000,1.000000000,0.064629927,0.000000000,1.000000000,172.491622925,0.001712909,0.000628354,0.000000000,0.000000000,0.000000000,0.144252047,0.000000000,0.020295030,0.000000000,0.840110362,0.451993167,1.000000000,0.000000000,1.000000000,0.048413508,1.000000000,-0.055929814,0.002583837,0.001124543,0.141654238,1.000000000,0.000000000,1.000000000,0.062039338,1.000000000,173.484970093,0.001712909,0.000628354,0.170000000,0.000000000,0.095924266,0.840110362,0.451993167,1.000000000,0.000000000,0.000000000,,,,,,,
1716562130.874566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141654238,0.048374925,0.064629927,0.144252047,0.048413508,0.062039338,0.000000000
1716562130.907830,0.000000000,1.000000000,0.048252568,1.000000000,0.166192070,0.004798369,0.002226691,1.000000000,0.000000000,1.000000000,0.064500652,0.000000000,1.000000000,172.680679321,0.004462390,0.001778565,0.000000000,0.000000000,0.000000000,0.143629804,0.000000000,-0.076660886,0.000000000,1.185570955,0.672066510,1.000000000,0.000000000,1.000000000,0.048291072,1.000000000,0.052361988,0.004798369,0.002226691,0.141087413,1.000000000,0.000000000,1.000000000,0.061915260,1.000000000,173.668838501,0.004462390,0.001778565,0.170000000,0.000000000,-0.092115551,1.185570955,0.672066510,1.000000000,0.000000000,0.000000000,,,,,,,
1716562130.907864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141087413,0.048252568,0.064500652,0.143629804,0.048291072,0.061915260,0.000000000
1716562130.941105,0.000000000,0.000000000,0.048141468,1.000000000,-0.096995227,0.005120917,0.003094959,0.000000000,1.000000000,1.000000000,0.064371645,0.000000000,0.000000000,195.206008911,0.017164567,0.006394366,0.000000000,0.000000000,0.000000000,0.143152326,0.000000000,0.121224500,0.000000000,1.471419692,0.911872506,1.000000000,1.000000000,0.000000000,0.048179895,1.000000000,-0.023207864,0.005120917,0.003094959,0.140643626,0.000000000,1.000000000,1.000000000,0.061791427,0.000000000,197.269927979,0.017164567,0.006394366,0.170000000,0.000000000,0.188256085,1.471419692,0.911872506,1.000000000,1.000000000,0.000000000,,,,,,,
1716562130.941138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140643626,0.048141468,0.064371645,0.143152326,0.048179895,0.061791427,0.000000000
1716562130.974706,0.000000000,0.000000000,0.054436866,0.000000000,0.019539369,0.028525403,0.010724092,0.000000000,1.000000000,1.000000000,0.070642896,1.000000000,0.000000000,176.130996704,0.097963482,0.033865102,0.000000000,1.000000000,1.000000000,0.142757595,0.000000000,167.417694092,1.000000000,1.636465788,1.129250526,0.000000000,0.000000000,0.000000000,0.054475214,0.000000000,0.047079165,0.028525403,0.010724092,0.140270218,0.000000000,1.000000000,1.000000000,0.068067849,0.000000000,178.143508911,0.097963482,0.033865102,0.170000000,0.000000000,169.485565186,1.636465788,1.129250526,0.000000000,0.000000000,0.000000000,,,,,,,
1716562130.974837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140270218,0.054436866,0.070642896,0.142757595,0.054475214,0.068067849,0.000000000
1716562131.007796,0.000000000,0.000000000,0.051755250,0.000000000,0.041154571,0.113553852,0.041573022,0.000000000,1.000000000,1.000000000,0.074333608,1.000000000,0.000000000,139.862655640,0.226735651,0.091726266,0.000000000,1.000000000,1.000000000,0.148810267,0.000000000,-0.146223754,1.000000000,1.664184928,1.289730787,0.000000000,0.000000000,0.000000000,0.051793523,0.000000000,0.019574249,0.113553852,0.041573022,0.146337166,0.000000000,1.000000000,1.000000000,0.071763709,0.000000000,140.075225830,0.226735651,0.091726266,0.170000000,0.000000000,0.075365148,1.664184928,1.289730787,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.007842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146337166,0.051755250,0.074333608,0.148810267,0.051793523,0.071763709,0.000000000
1716562131.041163,0.000000000,0.000000000,0.050185274,0.000000000,0.042712003,0.271478683,0.110544719,0.000000000,1.000000000,1.000000000,0.076553181,1.000000000,0.000000000,139.931335449,0.264268965,0.143489078,0.000000000,1.000000000,1.000000000,0.152309418,0.000000000,-0.067369819,1.000000000,1.585428834,1.378440261,0.000000000,0.000000000,0.000000000,0.050223470,0.000000000,0.116171360,0.271478683,0.110544719,0.149846569,0.000000000,1.000000000,1.000000000,0.073988423,0.000000000,140.062408447,0.264268965,0.143489078,0.170000000,0.000000000,-0.147241816,1.585428834,1.378440261,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.041200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149846569,0.050185274,0.076553181,0.152309418,0.050223470,0.073988423,0.000000000
1716562131.074664,0.000000000,0.000000000,0.049249019,0.000000000,0.003574006,0.504911482,0.228854746,0.000000000,1.000000000,1.000000000,0.077933975,1.000000000,0.000000000,139.832504272,0.362497807,0.209191695,0.000000000,1.000000000,1.000000000,0.154352963,0.000000000,0.089173086,1.000000000,1.564376831,1.434221268,0.000000000,0.000000000,0.000000000,0.049287140,0.000000000,0.126646295,0.504911482,0.228854746,0.151898056,0.000000000,1.000000000,1.000000000,0.075374343,0.000000000,140.268463135,0.362497807,0.209191695,0.170000000,0.000000000,0.103992321,1.564376831,1.434221268,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.074698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151898056,0.049249019,0.077933975,0.154352963,0.049287140,0.075374343,0.000000000
1716562131.107815,0.000000000,0.000000000,0.048674069,0.000000000,-0.117393300,0.748730600,0.384817511,0.000000000,1.000000000,1.000000000,0.078836426,1.000000000,0.000000000,140.412658691,0.529503405,0.305285215,0.000000000,1.000000000,1.000000000,0.155566707,0.000000000,35.941261292,1.000000000,1.593088150,1.481881261,0.000000000,0.000000000,0.000000000,0.048712112,0.000000000,0.086558178,0.748730600,0.384817511,0.153118432,0.000000000,1.000000000,1.000000000,0.076281913,0.000000000,139.500518799,0.529503405,0.305285215,0.170000000,0.000000000,35.558803558,1.593088150,1.481881261,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.107849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153118432,0.048674069,0.078836426,0.155566707,0.048712112,0.076281913,0.000000000
1716562131.141259,0.000000000,0.000000000,0.048305143,0.000000000,0.116515376,0.975071967,0.561893880,0.000000000,1.000000000,1.000000000,0.079465993,1.000000000,0.000000000,147.709945679,0.724997282,0.431198835,0.000000000,1.000000000,1.000000000,0.156307369,0.000000000,13.057382584,1.000000000,1.626342416,1.525219679,0.000000000,0.000000000,0.000000000,0.048343111,0.000000000,-0.178709105,0.975071967,0.561893880,0.153864965,0.000000000,1.000000000,1.000000000,0.076916590,0.000000000,146.365905762,0.724997282,0.431198835,0.170000000,0.000000000,12.367377281,1.626342416,1.525219679,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.141291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153864965,0.048305143,0.079465993,0.156307369,0.048343111,0.076916590,0.000000000
1716562131.174705,0.000000000,1.000000000,0.048053730,0.000000000,57.875438690,1.177528143,0.746584117,0.000000000,1.000000000,1.000000000,0.079939790,1.000000000,0.000000000,59.562622070,0.931327105,0.581237316,0.000000000,1.000000000,1.000000000,0.156778276,0.000000000,-0.034213103,1.000000000,1.647695065,1.561962247,0.000000000,1.000000000,1.000000000,0.048091624,0.000000000,116.121398926,1.177528143,0.746584117,0.154341325,0.000000000,1.000000000,1.000000000,0.077395491,0.000000000,0.125060216,0.931327105,0.581237316,0.170000000,0.000000000,-0.079442717,1.647695065,1.561962247,0.000000000,1.000000000,0.000000000,,,,,,,
1716562131.174736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154341325,0.048053730,0.079939790,0.156778276,0.048091624,0.077395491,0.000000000
1716562131.207804,0.000000000,1.000000000,0.054269388,0.000000000,57.877120972,1.351074219,0.927931130,0.000000000,1.000000000,1.000000000,0.080324568,1.000000000,0.000000000,59.712100983,1.139356136,0.748672962,0.000000000,1.000000000,1.000000000,0.157095343,0.000000000,-0.009726333,1.000000000,1.653288484,1.589360118,0.000000000,1.000000000,1.000000000,0.054307204,0.000000000,115.858871460,1.351074219,0.927931130,0.154663563,0.000000000,1.000000000,1.000000000,0.077785350,0.000000000,0.101052292,1.139356136,0.748672962,0.170000000,0.000000000,-0.077868231,1.653288484,1.589360118,0.000000000,1.000000000,0.000000000,,,,,,,
1716562131.207837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154663563,0.054269388,0.080324568,0.157095343,0.054307204,0.077785350,0.000000000
1716562131.241268,0.000000000,1.000000000,0.057942554,0.000000000,135.710906982,1.484102726,1.094782591,0.000000000,1.000000000,1.000000000,0.080658369,0.000000000,0.000000000,0.041514445,1.333753824,0.924197197,0.000000000,0.000000000,0.000000000,0.157324597,0.000000000,0.188462213,0.000000000,1.642815948,1.605396867,0.000000000,1.000000000,1.000000000,0.057980295,0.000000000,132.296615601,1.484102726,1.094782591,0.154897869,0.000000000,1.000000000,1.000000000,0.078124240,0.000000000,-0.116077431,1.333753824,0.924197197,0.170000000,0.000000000,0.117688507,1.642815948,1.605396867,0.000000000,1.000000000,0.000000000,,,,,,,
1716562131.241303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154897869,0.057942554,0.080658369,0.157324597,0.057980295,0.078124240,0.000000000
1716562131.274471,0.000000000,1.000000000,0.060166243,0.000000000,-0.206096813,1.560759425,1.234575629,0.000000000,1.000000000,1.000000000,0.080962896,0.000000000,0.000000000,0.132611752,1.485089660,1.092464924,0.000000000,0.000000000,0.000000000,0.151103705,0.000000000,11.667575836,0.000000000,1.620010614,1.609781027,0.000000000,1.000000000,1.000000000,0.060203906,0.000000000,0.079952031,1.560759425,1.234575629,0.148681939,0.000000000,0.000000000,0.000000000,0.078433827,0.000000000,-0.059792161,1.485089660,1.092464924,0.170000000,0.000000000,11.796310425,1.620010614,1.609781027,0.000000000,1.000000000,0.000000000,,,,,,,
1716562131.274504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148681939,0.060166243,0.080962896,0.151103705,0.060203906,0.078433827,0.000000000
1716562131.307910,0.000000000,1.000000000,0.061563466,0.000000000,0.176642969,1.582420945,1.338929296,0.000000000,1.000000000,1.000000000,0.081250496,1.000000000,0.000000000,0.002409832,1.564738512,1.234147072,0.000000000,1.000000000,1.000000000,0.147434950,0.000000000,20.304399490,1.000000000,1.596612096,1.605830312,0.000000000,1.000000000,1.000000000,0.061601054,0.000000000,-0.035975553,1.582420945,1.338929296,0.145018086,0.000000000,0.000000000,0.000000000,0.072326489,0.000000000,0.060956016,1.564738512,1.234147072,0.170000000,0.000000000,20.507024765,1.596612096,1.605830312,0.000000000,1.000000000,0.000000000,,,,,,,
1716562131.307951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145018086,0.061563466,0.081250496,0.147434950,0.061601054,0.072326489,0.000000000
1716562131.341413,0.000000000,1.000000000,0.062489346,0.000000000,0.105768792,1.589921355,1.414226890,0.000000000,0.000000000,0.000000000,0.081528224,1.000000000,0.000000000,-0.042265844,1.590154052,1.340949178,0.000000000,1.000000000,1.000000000,0.151621133,0.000000000,28.830638885,1.000000000,1.587111235,1.600214601,0.000000000,1.000000000,1.000000000,0.062526859,0.000000000,-0.004782250,1.589921355,1.414226890,0.149209142,0.000000000,0.000000000,0.000000000,0.068790063,0.000000000,0.100986540,1.590154052,1.340949178,0.170000000,0.000000000,29.026519775,1.587111235,1.600214601,0.000000000,1.000000000,0.000000000,,,,,,,
1716562131.341458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149209142,0.062489346,0.081528224,0.151621133,0.062526859,0.068790063,0.000000000
1716562131.374655,0.000000000,0.000000000,0.063146301,0.000000000,-0.101692468,1.581209779,1.464321733,0.000000000,0.000000000,0.000000000,0.075400099,1.000000000,0.000000000,-0.027807841,1.579363585,1.412473440,0.000000000,1.000000000,1.000000000,0.154056102,0.000000000,231.931320190,1.000000000,1.574025512,1.592357874,0.000000000,0.000000000,0.000000000,0.063183740,0.000000000,0.125735149,1.581209779,1.464321733,0.151648954,0.000000000,0.000000000,0.000000000,0.066719174,0.000000000,-0.142734647,1.579363585,1.412473440,0.170000000,0.000000000,289.210571289,1.574025512,1.592357874,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.374717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151648954,0.063146301,0.075400099,0.154056102,0.063183740,0.066719174,0.000000000
1716562131.407842,0.000000000,0.000000000,0.057249710,0.000000000,-0.042939462,1.468462706,1.465564013,0.000000000,0.000000000,0.000000000,0.071849212,1.000000000,0.000000000,0.046280779,1.467650771,1.429026604,0.000000000,1.000000000,1.000000000,0.155492768,0.000000000,181.361358643,1.000000000,1.468633890,1.555240631,0.000000000,0.000000000,0.000000000,0.057287075,0.000000000,0.110381916,1.468462706,1.465564013,0.153090447,0.000000000,0.000000000,0.000000000,0.065483749,0.000000000,0.051464088,1.467650771,1.429026604,0.170000000,0.000000000,168.335128784,1.468633890,1.555240631,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.407874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153090447,0.057249710,0.071849212,0.155492768,0.057287075,0.065483749,0.000000000
1716562131.441607,0.000000000,0.000000000,0.053846143,0.000000000,-0.014873419,1.334554672,1.426261306,0.000000000,0.000000000,0.000000000,0.069767460,1.000000000,0.000000000,-0.176919907,1.334190249,1.400575757,0.000000000,1.000000000,1.000000000,0.156360313,0.000000000,0.019152209,1.000000000,1.337052107,1.489784122,0.000000000,0.000000000,0.000000000,0.053883430,0.000000000,-0.179683283,1.334554672,1.426261306,0.153962791,0.000000000,0.000000000,0.000000000,0.064724654,0.000000000,0.064124517,1.334190249,1.400575757,0.170000000,0.000000000,0.062246338,1.337052107,1.489784122,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.441702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153962791,0.053846143,0.069767460,0.156360313,0.053883430,0.064724654,0.000000000
1716562131.474811,0.000000000,0.000000000,0.051863682,0.000000000,0.059888177,1.260826230,1.376630783,0.000000000,0.000000000,0.000000000,0.068523236,1.000000000,0.000000000,-0.034133490,1.260118842,1.358438611,0.000000000,1.000000000,1.000000000,0.156903341,0.000000000,-0.070070267,1.000000000,1.263516188,1.421903729,0.000000000,0.000000000,0.000000000,0.051900893,0.000000000,0.179408774,1.260826230,1.376630783,0.154510632,0.000000000,0.000000000,0.000000000,0.064237170,0.000000000,0.006788958,1.260118842,1.358438611,0.170000000,0.000000000,-0.051035572,1.263516188,1.421903729,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.474867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154510632,0.051863682,0.068523236,0.156903341,0.051900893,0.064237170,0.000000000
1716562131.507934,0.000000000,0.000000000,0.050691333,0.000000000,-0.167984575,1.205081224,1.325165868,0.000000000,0.000000000,0.000000000,0.067756519,1.000000000,0.000000000,-0.059405804,1.203885794,1.312072754,0.000000000,1.000000000,1.000000000,0.157261327,0.000000000,-0.109974630,1.000000000,1.207463026,1.357571483,0.000000000,0.000000000,0.000000000,0.050728474,0.000000000,-0.093362585,1.205081224,1.325165868,0.154873386,0.000000000,0.000000000,0.000000000,0.063904613,0.000000000,-0.003269824,1.203885794,1.312072754,0.170000000,0.000000000,-0.232651770,1.207463026,1.357571483,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.508011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154873386,0.050691333,0.067756519,0.157261327,0.050728474,0.063904613,0.000000000
1716562131.541091,0.000000000,0.000000000,0.049980838,0.000000000,0.067379057,1.138285160,1.269101620,0.000000000,0.000000000,0.000000000,0.067262091,0.000000000,0.000000000,-0.069991089,1.136648893,1.259445667,0.000000000,0.000000000,0.000000000,0.157513708,0.000000000,-0.064990886,0.000000000,1.140227437,1.292368293,0.000000000,0.000000000,0.000000000,0.050017904,0.000000000,-0.019513711,1.138285160,1.269101620,0.155130565,0.000000000,0.000000000,0.000000000,0.063660480,0.000000000,0.086548492,1.136648893,1.259445667,0.170000000,0.000000000,0.091456696,1.140227437,1.292368293,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.541124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155130565,0.049980838,0.067262091,0.157513708,0.050017904,0.063660480,0.000000000
1716562131.574733,0.000000000,0.000000000,0.049533684,0.000000000,-0.107393131,1.051370025,1.203782201,0.000000000,0.000000000,0.000000000,0.066922985,1.000000000,0.000000000,-0.144146606,1.049385428,1.196427584,0.000000000,1.000000000,1.000000000,0.151305825,0.000000000,27.798627853,1.000000000,1.052835703,1.220508456,0.000000000,0.000000000,0.000000000,0.049570676,0.000000000,-0.038224913,1.051370025,1.203782201,0.148927450,0.000000000,0.000000000,0.000000000,0.063466854,0.000000000,-0.055901472,1.049385428,1.196427584,0.170000000,0.000000000,34.235866547,1.052835703,1.220508456,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.574819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148927450,0.049533684,0.066922985,0.151305825,0.049570676,0.063466854,0.000000000
1716562131.607814,0.000000000,0.000000000,0.049236715,0.000000000,-0.064028710,0.939683616,1.124552608,0.000000000,0.000000000,0.000000000,0.066672534,1.000000000,0.000000000,-0.018126205,0.937464952,1.118738770,0.000000000,1.000000000,1.000000000,0.154044285,0.000000000,-0.000565835,1.000000000,0.940663874,1.136555076,0.000000000,0.000000000,0.000000000,0.049273632,0.000000000,0.173698097,0.939683616,1.124552608,0.151670665,0.000000000,0.000000000,0.000000000,0.063302122,0.000000000,-0.043726947,0.937464952,1.118738770,0.170000000,0.000000000,12.814277649,0.940663874,1.136555076,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.607845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151670665,0.049236715,0.066672534,0.154044285,0.049273632,0.063302122,0.000000000
1716562131.641274,0.000000000,0.000000000,0.049025439,0.000000000,0.079581164,0.798255086,1.026663303,0.000000000,0.000000000,0.000000000,0.066472717,1.000000000,0.000000000,0.051090457,0.795952082,1.021902800,0.000000000,1.000000000,1.000000000,0.155653611,0.000000000,25.633041382,1.000000000,0.798762500,1.035217285,0.000000000,0.000000000,0.000000000,0.049062282,0.000000000,-0.040983777,0.798255086,1.026663303,0.153284729,0.000000000,0.000000000,0.000000000,0.063153975,0.000000000,-0.011879257,0.795952082,1.021902800,0.170000000,0.000000000,26.560588837,0.798762500,1.035217285,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.641312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153284729,0.049025439,0.066472717,0.155653611,0.049062282,0.063153975,0.000000000
1716562131.674596,0.000000000,0.000000000,0.048863091,0.000000000,0.033590350,0.622993648,0.905562460,0.000000000,0.000000000,0.000000000,0.066301882,1.000000000,0.000000000,-0.071449555,0.620817661,0.901577234,0.000000000,1.000000000,1.000000000,0.156619221,0.000000000,25.758893967,1.000000000,0.623081326,0.911576509,0.000000000,0.000000000,0.000000000,0.048899859,0.000000000,0.119183242,0.622993648,0.905562460,0.154255092,0.000000000,0.000000000,0.000000000,0.063015386,0.000000000,0.041664101,0.620817661,0.901577234,0.170000000,0.000000000,26.253458023,0.623081326,0.911576509,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.674676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154255092,0.048863091,0.066301882,0.156619221,0.048899859,0.063015386,0.000000000
1716562131.707794,0.000000000,0.000000000,0.048728712,0.000000000,0.056509010,0.417776704,0.759226739,0.000000000,0.000000000,0.000000000,0.066147685,1.000000000,0.000000000,-0.154311866,0.416012436,0.755907774,0.000000000,1.000000000,1.000000000,0.157217830,0.000000000,29.612056732,1.000000000,0.417575181,0.763376117,0.000000000,0.000000000,0.000000000,0.048765410,0.000000000,0.119610526,0.417776704,0.759226739,0.154858425,0.000000000,0.000000000,0.000000000,0.062882364,0.000000000,0.064578868,0.416012436,0.755907774,0.170000000,0.000000000,28.783849716,0.417575181,0.763376117,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.707854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154858425,0.048728712,0.066147685,0.157217830,0.048765410,0.062882364,0.000000000
1716562131.741105,0.000000000,0.000000000,0.048610363,0.000000000,0.123404391,0.210117251,0.594493866,0.000000000,0.000000000,0.000000000,0.066003084,1.000000000,0.000000000,-0.105994508,0.209044173,0.591848731,0.000000000,1.000000000,1.000000000,0.157607153,0.000000000,56.553516388,1.000000000,0.209849954,0.597318292,0.000000000,0.000000000,0.000000000,0.048646990,0.000000000,-0.122465245,0.210117251,0.594493866,0.155252457,0.000000000,0.000000000,0.000000000,0.062752604,0.000000000,-0.017632233,0.209044173,0.591848731,0.170000000,0.000000000,54.930072784,0.209849954,0.597318292,0.000000000,0.000000000,0.000000000,,,,,,,
1716562131.741136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155252457,0.048610363,0.066003084,0.157607153,0.048646990,0.062752604,0.000000000
